CNPJ;ESTABELECIMENTO COMERCIAL;NOTA;DATA DE EMISSÃO;VALOR;CRÉDITO;SITUAÇÃO DO CRÉDITO
76.430.438/0038-63;IRMAOS MUFFATO E CIA LTDA;10980;02/03/2017;R$ 33,69;R$ 0,01;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);47609;02/03/2017;R$ 14,41;R$ 0,15;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);31775;02/03/2017;R$ 12,72;R$ 0,06;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);16006;02/03/2017;R$ 4,69;R$ 0,05;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);16012;02/03/2017;R$ 7,43;R$ 0,09;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);16001;02/03/2017;R$ 2,98;R$ 0,03;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);15961;02/03/2017;R$ 10,15;R$ 0,12;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);15987;02/03/2017;R$ 13,13;R$ 0,16;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);15915;02/03/2017;R$ 22,12;R$ 0,28;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);29931;02/03/2017;R$ 12,82;R$ 0,06;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);45376;02/03/2017;R$ 19,27;R$ 0,21;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);48567;02/03/2017;R$ 12,23;R$ 0,13;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);48725;02/03/2017;R$ 10,40;R$ 0,11;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80007;02/03/2017;R$ 54,00;R$ 0,04;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);57208;02/03/2017;R$ 6,86;R$ 0,03;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);31797;02/03/2017;R$ 20,84;R$ 0,10;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);31796;02/03/2017;R$ 177,53;R$ 0,91;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80123;02/03/2017;R$ 25,00;R$ 0,02;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);15677;02/03/2017;R$ 45,76;R$ 0,23;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);45482;02/03/2017;R$ 5,58;R$ 0,06;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);31111;02/03/2017;R$ 25,26;R$ 0,27;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);31110;02/03/2017;R$ 8,00;R$ 0,08;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80020;02/03/2017;R$ 28,50;R$ 0,02;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80084;02/03/2017;R$ 9,00;R$ 0,00;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);48788;02/03/2017;R$ 48,65;R$ 0,53;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);45378;02/03/2017;R$ 66,63;R$ 0,73;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);15935;02/03/2017;R$ 40,49;R$ 0,51;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80093;02/03/2017;R$ 24,50;R$ 0,02;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);48767;02/03/2017;R$ 10,49;R$ 0,11;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);36661;02/03/2017;R$ 38,94;R$ 0,43;CALCULADO
72.314.990/0001-43;CLAUDINO RIZELLO EPP;1168;02/03/2017;R$ 1.014,37;R$ 4,42;CALCULADO
72.314.990/0001-43;CLAUDINO RIZELLO EPP;1169;02/03/2017;R$ 366,65;R$ 1,60;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);44806;02/03/2017;R$ 12,00;R$ 0,13;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);38596;02/03/2017;R$ 117,71;R$ 1,33;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);32846;02/03/2017;R$ 27,75;R$ 0,31;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);38634;02/03/2017;R$ 21,04;R$ 0,23;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);21710;02/03/2017;R$ 8,40;R$ 0,09;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);21703;02/03/2017;R$ 2,19;R$ 0,02;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);21738;02/03/2017;R$ 2,88;R$ 0,03;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);47397;02/03/2017;R$ 3,69;R$ 0,04;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);45657;02/03/2017;R$ 16,22;R$ 0,18;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);50155;02/03/2017;R$ 10,76;R$ 0,12;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);8646;02/03/2017;R$ 23,62;R$ 0,26;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);30646;02/03/2017;R$ 408,70;R$ 4,61;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);36219;02/03/2017;R$ 32,74;R$ 0,36;CALCULADO
61.585.865/0969-14;RAIADROGASIL S.A.;26006;02/03/2017;R$ 36,36;R$ 0,00;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);24944;02/03/2017;R$ 72,50;R$ 0,81;CALCULADO
07.597.774/0001-90;Ultrapack Embalagens Ltda - ME;11802;02/03/2017;R$ 18,40;R$ 0,00;NOTA NÃO PARTICIPANTE
07.597.774/0001-90;Ultrapack Embalagens Ltda - ME;8924;02/03/2017;R$ 8,50;R$ 0,00;NOTA NÃO PARTICIPANTE
61.585.865/0969-14;RAIADROGASIL S.A.;7794;02/03/2017;R$ 14,29;R$ 0,00;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);48286;02/03/2017;R$ 1,99;R$ 0,02;CALCULADO
07.597.774/0001-90;Ultrapack Embalagens Ltda - ME;38071;02/03/2017;R$ 12,65;R$ 0,00;NOTA NÃO PARTICIPANTE
80.368.582/0001-00;Iraplast Embalagens Ltda;32303;02/03/2017;R$ 12,20;R$ 0,37;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28208;02/03/2017;R$ 8,75;R$ 0,04;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);25085;02/03/2017;R$ 64,76;R$ 0,33;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);30368;02/03/2017;R$ 4,78;R$ 0,02;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28128;02/03/2017;R$ 40,00;R$ 0,20;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28127;02/03/2017;R$ 8,00;R$ 0,04;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28185;02/03/2017;R$ 17,25;R$ 0,08;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28188;02/03/2017;R$ 7,75;R$ 0,04;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);17113;02/03/2017;R$ 8,54;R$ 0,04;CALCULADO
79.444.717/0012-35;GLAPINSKI E GLAPINSKI LTDA - F11;19148;02/03/2017;R$ 2,49;R$ 0,01;CALCULADO
79.444.717/0012-35;GLAPINSKI E GLAPINSKI LTDA - F11;19085;02/03/2017;R$ 7,50;R$ 0,03;CALCULADO
79.444.717/0012-35;GLAPINSKI E GLAPINSKI LTDA - F11;19021;02/03/2017;R$ 18,34;R$ 0,08;CALCULADO
79.444.717/0012-35;GLAPINSKI E GLAPINSKI LTDA - F11;19100;02/03/2017;R$ 12,41;R$ 0,05;CALCULADO
79.444.717/0012-35;GLAPINSKI E GLAPINSKI LTDA - F11;18997;02/03/2017;R$ 27,45;R$ 0,12;CALCULADO
79.444.717/0012-35;GLAPINSKI E GLAPINSKI LTDA - F11;19004;02/03/2017;R$ 3,99;R$ 0,01;CALCULADO
79.444.717/0012-35;GLAPINSKI E GLAPINSKI LTDA - F11;19031;02/03/2017;R$ 2,10;R$ 0,00;CALCULADO
79.444.717/0012-35;GLAPINSKI E GLAPINSKI LTDA - F11;18979;02/03/2017;R$ 2,38;R$ 0,01;CALCULADO
79.444.717/0012-35;GLAPINSKI E GLAPINSKI LTDA - F11;19028;02/03/2017;R$ 31,96;R$ 0,14;CALCULADO
79.444.717/0012-35;GLAPINSKI E GLAPINSKI LTDA - F11;19109;02/03/2017;R$ 78,66;R$ 0,36;CALCULADO
79.444.717/0012-35;GLAPINSKI E GLAPINSKI LTDA - F11;18993;02/03/2017;R$ 0,99;R$ 0,00;CALCULADO
79.444.717/0012-35;GLAPINSKI E GLAPINSKI LTDA - F11;18981;02/03/2017;R$ 2,75;R$ 0,01;CALCULADO
79.444.717/0012-35;GLAPINSKI E GLAPINSKI LTDA - F11;19143;02/03/2017;R$ 55,45;R$ 0,25;CALCULADO
79.444.717/0012-35;GLAPINSKI E GLAPINSKI LTDA - F11;18995;02/03/2017;R$ 44,50;R$ 0,20;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80058;02/03/2017;R$ 4,50;R$ 0,00;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80125;02/03/2017;R$ 23,00;R$ 0,02;CALCULADO
15.870.761/0002-52;V TRAIANO LANCHONETE LTDA ME;13331;02/03/2017;R$ 16,90;R$ 0,01;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80069;02/03/2017;R$ 18,00;R$ 0,01;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80045;02/03/2017;R$ 27,50;R$ 0,02;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80003;02/03/2017;R$ 14,50;R$ 0,01;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);15976;02/03/2017;R$ 16,87;R$ 0,21;CALCULADO
09.408.933/0001-97;Vivan Carnes - Almv Comercio de Carnes Ltda;3376;02/03/2017;R$ 52,32;R$ 0,00;CALCULADO
09.408.933/0001-97;Vivan Carnes - Almv Comercio de Carnes Ltda;3370;02/03/2017;R$ 40,24;R$ 0,00;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80105;02/03/2017;R$ 31,00;R$ 0,02;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80026;02/03/2017;R$ 20,00;R$ 0,01;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);15913;02/03/2017;R$ 42,61;R$ 0,54;CALCULADO
09.408.933/0001-97;Vivan Carnes - Almv Comercio de Carnes Ltda;3368;02/03/2017;R$ 44,35;R$ 0,00;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);15949;02/03/2017;R$ 17,23;R$ 0,22;CALCULADO
79.444.717/0012-35;GLAPINSKI E GLAPINSKI LTDA - F11;19011;02/03/2017;R$ 2,75;R$ 0,01;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);31765;02/03/2017;R$ 6,76;R$ 0,03;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);31008;02/03/2017;R$ 19,49;R$ 0,21;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80116;02/03/2017;R$ 10,00;R$ 0,00;CALCULADO
09.408.933/0001-97;Vivan Carnes - Almv Comercio de Carnes Ltda;3356;02/03/2017;R$ 32,79;R$ 0,00;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);48748;02/03/2017;R$ 60,88;R$ 0,67;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80103;02/03/2017;R$ 13,00;R$ 0,01;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80104;02/03/2017;R$ 18,00;R$ 0,01;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);50485;02/03/2017;R$ 43,92;R$ 0,49;CALCULADO
07.597.774/0001-90;Ultrapack Embalagens Ltda - ME;11742;02/03/2017;R$ 6,83;R$ 0,00;NOTA NÃO PARTICIPANTE
07.597.774/0001-90;Ultrapack Embalagens Ltda - ME;8919;02/03/2017;R$ 32,20;R$ 0,00;NOTA NÃO PARTICIPANTE
07.597.774/0001-90;Ultrapack Embalagens Ltda - ME;38184;02/03/2017;R$ 16,49;R$ 0,00;NOTA NÃO PARTICIPANTE
19.314.389/0001-78;OJAIMI E OJAIMI COM. DE REF. LTDA;240;02/03/2017;R$ 87,60;R$ 0,00;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28123;02/03/2017;R$ 77,50;R$ 0,40;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28155;02/03/2017;R$ 2,37;R$ 0,01;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28141;02/03/2017;R$ 10,25;R$ 0,05;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28132;02/03/2017;R$ 10,00;R$ 0,05;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28139;02/03/2017;R$ 17,50;R$ 0,09;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28144;02/03/2017;R$ 8,25;R$ 0,04;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80021;02/03/2017;R$ 4,50;R$ 0,00;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);21723;02/03/2017;R$ 1,85;R$ 0,02;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);24978;02/03/2017;R$ 76,37;R$ 0,86;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);8651;02/03/2017;R$ 79,81;R$ 0,90;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);45329;02/03/2017;R$ 0,99;R$ 0,01;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);30049;02/03/2017;R$ 24,17;R$ 0,27;CALCULADO
07.597.774/0001-90;Ultrapack Embalagens Ltda - ME;38078;02/03/2017;R$ 19,37;R$ 0,00;NOTA NÃO PARTICIPANTE
07.597.774/0001-90;Ultrapack Embalagens Ltda - ME;38153;02/03/2017;R$ 41,75;R$ 0,00;NOTA NÃO PARTICIPANTE
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);15988;02/03/2017;R$ 24,60;R$ 0,31;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28148;02/03/2017;R$ 11,50;R$ 0,05;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);29994;02/03/2017;R$ 21,59;R$ 0,24;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);42248;02/03/2017;R$ 12,72;R$ 0,14;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);21783;02/03/2017;R$ 15,19;R$ 0,17;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);15968;02/03/2017;R$ 41,36;R$ 0,52;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);41738;02/03/2017;R$ 11,01;R$ 0,12;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);42405;02/03/2017;R$ 21,04;R$ 0,23;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);21674;02/03/2017;R$ 22,88;R$ 0,25;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28205;02/03/2017;R$ 7,75;R$ 0,04;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28200;02/03/2017;R$ 24,75;R$ 0,12;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28198;02/03/2017;R$ 21,99;R$ 0,11;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);31720;02/03/2017;R$ 51,79;R$ 0,26;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);31033;02/03/2017;R$ 10,30;R$ 0,05;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);62318;02/03/2017;R$ 22,99;R$ 0,11;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28180;02/03/2017;R$ 4,05;R$ 0,02;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28169;02/03/2017;R$ 5,44;R$ 0,02;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28166;02/03/2017;R$ 3,50;R$ 0,01;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28163;02/03/2017;R$ 24,75;R$ 0,12;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);25949;02/03/2017;R$ 41,93;R$ 0,21;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);25991;02/03/2017;R$ 93,37;R$ 0,48;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28206;02/03/2017;R$ 5,50;R$ 0,02;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28178;02/03/2017;R$ 7,25;R$ 0,03;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28173;02/03/2017;R$ 5,50;R$ 0,02;CALCULADO
